Especie,Latitud,Longitud,Fecha,Tamaño,Peso,Profundidad,Temperatura del agua,Salinidad,Oxígeno disuelto,Clorofila,Tipo de fondo marino,Presencia de depredadores,Dieta principal,Tipo de hábitat,Migratorio,Velocidad de nado,Color predominante,Tipo de agua,Método de avistamiento,Sexo,Edad estimada,Estado de conservación,Número de aletas,Presencia de parásitos,Dieta reciente
Pez Payaso,26.76344821561655,122.1151732664008,2022-10-20,95.05700338679463,5.581611276156039,485.6509189339738,19.658699864538036,35.328499164057504,2.042231936427985,1.3472669235052375,lodo,sí,crustáceos,arrecife,sí,8.796041044386078,azul,salada,red,femenino,12,crítico,5,sí,moluscos
Tiburón Blanco,-9.032292417682505,155.85473062088317,2022-12-22,101.3919789854909,25.076769220565915,266.8519731159659,12.085019842051807,32.262061031637,3.8077159720747504,0.948580560588436,roca,no,plancton,pelágico,sí,24.67843673096379,amarillo,salobre,red,indeterminado,38,crítico,4,no,crustáceos
Bacalao,-31.85351467399673,-69.02599719503098,2023-08-05,89.9090105910276,19.388917473547167,255.50366037486862,18.95041755488553,36.40741372575458,3.4467365280278033,1.9855095264206402,lodo,sí,crustáceos,profundo,sí,1.0045451526385576,verde,dulce,visual,masculino,40,vulnerable,3,no,moluscos
Pez Payaso,-3.276761769021853,129.4541843654086,2023-05-20,75.95544491404715,0.7948526731120349,311.8667000974907,25.579095047761555,34.98210315281112,5.0216017751677215,2.0221183190134946,arena,sí,moluscos,arrecife,sí,17.415183544529665,amarillo,salobre,red,masculino,18,en peligro,7,no,peces pequeños
Bacalao,6.894997076336587,59.764244859427095,2023-03-13,155.49460387064258,23.510328820892166,85.901846789647,18.77363643578594,35.66124806265161,9.060088393438686,2.6063397581980188,roca,no,peces pequeños,arrecife,no,20.785658485379702,verde,salobre,sonar,femenino,44,vulnerable,4,no,algas
Pez Espada,-4.723339072192431,164.7973526010478,2023-01-30,22.20036381767199,4.183524504163863,127.76621201427945,25.953228384447588,33.59640594507996,3.4399258386277083,1.0249045028230528,lodo,no,moluscos,arrecife,no,2.621375591675879,rojo,salobre,visual,masculino,36,crítico,6,no,algas
Tiburón Blanco,41.89460754721091,-82.05330383157028,2023-05-25,72.83796119457875,41.92932426562696,452.99742340213476,20.283755082298157,30.515444475567573,2.3979497506678893,1.9615015533924864,arena,no,crustáceos,arrecife,no,20.389066471787842,gris,salada,visual,femenino,8,crítico,7,sí,crustáceos
Bacalao,-21.530070490049567,-82.9182594097708,2023-07-10,45.49110625512265,24.937812129187765,106.95154724442959,26.757495870001865,31.060966087764836,3.0506512481420263,1.0937792550045236,roca,sí,plancton,arrecife,sí,17.76701017879888,verde,salada,sonar,masculino,23,en peligro,3,sí,plancton
Pez Payaso,16.13321606996709,73.54564152938161,2023-06-17,43.178476861990504,34.657509477917756,117.25244515968943,28.260427213247787,38.58560561261592,5.56971293697034,2.724653708538825,roca,no,moluscos,profundo,sí,7.873654515240603,gris,dulce,visual,indeterminado,3,crítico,4,sí,crustáceos
Pez Espada,-38.77052785901023,154.2278786537795,2023-07-06,69.85256004154616,41.146231783219434,255.48209717774083,17.69532173961656,37.02772298148862,2.5398369803622867,1.040568469810532,arena,sí,crustáceos,arrecife,no,3.3252587065916464,rojo,salada,visual,masculino,45,crítico,3,no,moluscos
Salmón,-10.771454233597346,116.84009692311645,2023-01-25,157.18755640070873,3.0333063346375204,320.9345254245202,24.766150064270082,37.693976733401065,6.452214296465412,2.385711663383209,coral,no,peces pequeños,pelágico,no,19.471111560163116,verde,dulce,red,femenino,33,vulnerable,6,no,crustáceos
Pez Espada,24.099325158497365,81.73424080560824,2023-02-11,194.49593643411805,17.19128866721119,1.451029440755903,16.72038613304065,31.226693996268356,4.191224369490746,2.5164949207551435,coral,no,plancton,pelágico,no,23.07364375970106,azul,salada,sonar,masculino,43,vulnerable,5,sí,moluscos
Pez Payaso,-27.518305941053455,-40.568688699340214,2023-01-18,112.63132397739778,1.7433324336350857,228.93381410491048,22.629844454814503,30.492411794858636,4.999197344791028,1.142256687075337,roca,no,moluscos,pelágico,no,11.037950640819263,gris,dulce,red,indeterminado,19,vulnerable,5,no,plancton
Pez Payaso,8.977104565441266,78.3962404927106,2023-07-04,81.01492716384521,2.9565160055026305,200.10754965480996,5.9376966542241325,30.17276350930618,3.2484955451925384,0.7163972778736694,roca,no,moluscos,arrecife,no,14.509600300809703,amarillo,salobre,visual,masculino,46,vulnerable,6,sí,moluscos
Salmón,-34.65629707909397,108.39440751509318,2022-12-23,169.25068393599565,2.372706336234499,432.9439770790676,29.172811237021303,35.21814331019895,7.965809157601155,0.3137738349374797,lodo,sí,peces pequeños,costero,no,10.31515241065772,rojo,salada,sonar,indeterminado,47,crítico,2,no,algas
Pez Espada,-39.729830863862894,91.18284472461755,2022-09-21,32.0786165482849,24.156373789488935,420.0090360512758,27.3583365110473,35.00897136395128,5.050859759052001,2.7409067242709284,coral,no,moluscos,pelágico,sí,19.179174227503736,verde,salobre,visual,masculino,16,en peligro,7,sí,moluscos
Bacalao,2.3232748925042657,63.65188738300429,2023-06-07,36.77022953822508,22.80856335449849,453.0558025523098,27.332184071365795,31.106480425290417,2.9209998304914793,1.996539123771467,lodo,sí,plancton,profundo,no,21.59665987465471,gris,salobre,sonar,masculino,2,crítico,6,sí,peces pequeños
Bacalao,17.50109960860287,-163.03274939134693,2022-12-09,82.165936654868,3.5314020835823707,421.18325463299556,12.031282209436421,33.46622106967655,4.892372034348835,2.4775805411938774,arena,no,crustáceos,costero,sí,15.471544104740914,amarillo,salada,visual,indeterminado,16,en peligro,5,sí,plancton
Pez Espada,-38.66329337655166,57.49737592133113,2022-11-07,100.71352990484317,13.487239084403834,393.56897046493253,12.079181102472102,35.302148591674644,9.86821282380134,1.893429437795262,coral,no,crustáceos,profundo,no,12.429803686111324,verde,dulce,sonar,femenino,29,crítico,4,sí,peces pequeños
Bacalao,41.7776252372915,-7.81392402615225,2023-04-05,163.61081647064734,12.602314177585214,429.6434754345923,15.065018880118942,36.758148388674115,7.711605616902654,0.5630156975473106,roca,sí,crustáceos,costero,sí,17.83531095371338,gris,salada,red,indeterminado,23,no amenazado,3,no,plancton
Pez Espada,-27.422773730253315,166.16493775788678,2022-11-29,186.54750908044213,15.182449137574109,88.22845569249056,27.004738570167884,38.0999853079164,8.954365203231024,0.9803684874849502,arena,no,crustáceos,arrecife,no,10.919920288623054,azul,salobre,sonar,femenino,15,crítico,4,sí,algas
Pez Espada,-38.002469184069994,38.58835801574557,2023-03-15,115.6297762985211,32.21773874004725,171.08369675047385,26.465978416045463,36.4138878736203,9.13566911250058,1.0787753552620838,arena,no,moluscos,arrecife,no,15.618890736406016,verde,salada,visual,masculino,9,no amenazado,7,sí,moluscos
Pez Payaso,-29.730109164978945,38.961812244707744,2023-07-23,109.21604052282947,35.0048299750669,342.1255441600022,12.2364992848292,30.300064657667242,6.39063285673258,1.3484890193040582,lodo,sí,peces pequeños,pelágico,no,13.098692414019025,gris,salobre,sonar,femenino,4,vulnerable,6,no,plancton
Tiburón Blanco,-33.042754346815805,177.85986745310993,2023-03-04,58.34198343422615,17.28403577758012,461.6423483253484,18.544404222856542,35.8609116845684,6.455015414505688,0.2516909139648127,lodo,sí,moluscos,profundo,no,4.853812608765377,gris,salada,red,femenino,5,en peligro,4,no,crustáceos
Pez Payaso,-40.9325349387051,-146.30839567887404,2023-05-18,101.212677865997,39.51741657063916,333.7874742459544,16.87925366698875,30.879213636226932,9.25326651573664,2.0433486142706707,coral,sí,peces pequeños,pelágico,sí,10.23252928608559,verde,salobre,sonar,indeterminado,25,vulnerable,5,sí,plancton
Bacalao,29.783923477870744,-80.52613736387296,2022-10-10,186.25596162932814,21.184078712342945,104.76650330109344,21.266879626641206,35.64910122693231,8.986237122597206,0.8847106881205618,roca,no,moluscos,profundo,no,6.869557208899372,rojo,salobre,red,femenino,24,no amenazado,3,sí,plancton
Tiburón Blanco,-0.44622252558890096,56.18859802884924,2023-03-24,90.72191652920687,26.3589331968351,472.38786684595846,10.347497742026682,33.7598740258038,7.730898162191369,1.4922524513113733,lodo,sí,plancton,profundo,sí,7.305488885779966,gris,salobre,red,masculino,11,en peligro,7,sí,crustáceos
Pez Espada,-11.148055962131721,-66.51494782762512,2023-04-30,57.92284780417324,7.704705220764994,380.4105601627298,7.126265803420918,32.863375613773556,8.57568089951504,0.27303650849682515,arena,no,crustáceos,pelágico,no,0.8491120473466203,amarillo,salobre,visual,masculino,40,crítico,2,sí,plancton
Bacalao,45.06279269841332,-55.38594674551611,2023-07-09,80.71310525692576,12.02832448126537,358.55533432106614,5.681378059932586,34.817161026957265,7.931180014208604,2.1215073970631675,arena,no,crustáceos,pelágico,sí,20.771838490169095,azul,salobre,visual,masculino,38,vulnerable,7,sí,moluscos
Salmón,-12.899161293520919,141.35217832695906,2023-04-25,112.62703027433122,36.513984153333965,381.4908020382539,14.53543286567867,33.81478214228946,4.462680959655948,1.688746114339065,coral,no,peces pequeños,profundo,sí,1.1931556305658453,rojo,salada,sonar,masculino,22,no amenazado,2,sí,crustáceos
Bacalao,-33.30272739528106,28.567405814326747,2023-02-27,127.74530550792277,48.86359070772421,329.9132007339053,28.66529567200035,38.302705072920006,2.9662848695372226,2.724846623947175,roca,sí,moluscos,arrecife,no,19.280572344813837,amarillo,salada,red,femenino,1,vulnerable,5,sí,peces pequeños
Tiburón Blanco,-22.595710807340375,-142.96839019050435,2022-12-21,97.83737833523045,35.38035100367915,12.034179296810136,22.12035775799817,32.26492441377197,7.737590541109439,0.6720192498021105,arena,sí,plancton,arrecife,sí,4.640175603921099,amarillo,salobre,red,femenino,35,no amenazado,6,sí,peces pequeños
Tiburón Blanco,-26.103346641140355,-68.08946913625614,2023-07-06,156.53651231725445,3.1828200981928902,127.55551156003217,23.728254268878334,31.367089709835113,9.245016521195389,2.8773445047765596,coral,sí,peces pequeños,profundo,no,23.37919127968661,rojo,salada,visual,femenino,6,vulnerable,7,no,peces pequeños
Pez Espada,-0.1258720436695171,-152.6189844602095,2022-12-17,125.2016087792072,7.573121983419592,478.3293481398663,28.629090663992457,38.36979194560925,9.828251380893027,2.726948002055103,roca,sí,peces pequeños,costero,sí,20.228042625025196,amarillo,salada,visual,masculino,40,en peligro,7,sí,crustáceos
Salmón,-20.849487604542606,20.206776040972272,2023-08-05,139.7086641221037,22.566037825745372,145.01353576486514,15.551288390225544,32.43408924756353,2.3909806953046493,0.957609510287234,lodo,sí,peces pequeños,costero,sí,3.3310233637022875,amarillo,salobre,red,femenino,26,vulnerable,5,no,moluscos
Pez Espada,1.6061172186361858,-117.62344930464371,2023-04-20,175.32540643002147,36.762356713200546,386.0416157598376,16.85919816665409,30.322361130969686,7.094733219318731,2.704228711337953,lodo,no,plancton,profundo,sí,20.188239067831994,amarillo,salada,visual,femenino,40,vulnerable,6,sí,moluscos
Salmón,16.92934249467889,128.56145400903824,2023-06-10,175.8239426490775,8.71365666848286,212.81750123415577,13.988527482032929,33.869832622360235,6.938806572237211,0.9467142566737828,coral,sí,moluscos,arrecife,no,9.2761041121207,amarillo,salada,sonar,indeterminado,49,en peligro,4,sí,algas
Salmón,27.729878571325784,27.83304952433994,2023-04-05,56.631496214377655,37.66564626132948,453.85633020976394,9.534316558628298,38.19044900379077,4.953277652525838,1.0744252362148798,coral,sí,crustáceos,profundo,no,22.894698696845342,azul,salobre,visual,masculino,16,crítico,6,sí,crustáceos
Pez Espada,21.015778126723077,-158.6247689048059,2023-02-28,132.20205406987697,28.013868335986384,279.27685823377533,24.159848602813337,34.31870139679795,6.420491396976195,2.736137396702097,coral,sí,crustáceos,pelágico,sí,12.959097212100746,rojo,dulce,sonar,masculino,41,crítico,2,sí,algas
Bacalao,-29.440928354363905,-71.68476109524518,2023-01-11,148.9953549874988,38.83988734864853,316.3111124304413,27.66714482327542,34.700854073109085,5.6463744749399405,2.3840678891248994,roca,sí,moluscos,arrecife,no,18.45719256782547,gris,dulce,visual,masculino,7,en peligro,4,no,crustáceos
Pez Payaso,-38.410028075724625,41.881560205005655,2022-09-15,46.2535315869532,28.103061898590365,120.5729585835364,25.34688918460784,30.471973021280743,9.396693001734052,1.3794103322892093,roca,sí,peces pequeños,arrecife,no,1.0506579332875163,azul,dulce,sonar,masculino,7,crítico,6,sí,moluscos
Salmón,4.24501591012509,-59.220605450221825,2023-08-11,171.6985706706053,30.32489730728073,29.704179815115516,6.193004029050959,37.110501480567066,4.393242731206986,0.42968846683494544,roca,no,plancton,profundo,no,1.8658747421510427,rojo,salobre,red,femenino,2,vulnerable,2,sí,algas
Tiburón Blanco,-30.108820879185483,4.74360069382405,2023-08-16,52.48457516203963,12.812979768235328,378.52159044899525,12.478618589322592,33.43707645418296,3.434468532247262,1.4434456093121077,roca,no,moluscos,pelágico,sí,0.524013605466506,rojo,salada,visual,femenino,25,vulnerable,5,sí,peces pequeños
Pez Espada,-41.50662782284867,147.37042608578486,2023-06-14,163.8702961894743,36.149391977927486,34.75400145918895,19.80213959581725,37.28618255364941,7.385067422441219,2.548291238901156,lodo,no,moluscos,arrecife,sí,1.2912905975543243,azul,salada,sonar,masculino,48,vulnerable,6,no,peces pequeños
Bacalao,2.709434297941712,-53.9870506177398,2022-10-25,49.0638361922209,42.278711228488795,361.17729746824267,13.179627295711617,34.10970801034036,4.286684841634324,1.8165920781495395,lodo,sí,crustáceos,arrecife,sí,14.03508431286639,azul,dulce,sonar,indeterminado,7,en peligro,7,sí,peces pequeños
Salmón,-17.32058148922045,-59.08576951087633,2022-12-10,153.5201366259802,43.6288949870317,278.1909381189505,8.75297203559946,35.268928565718845,2.445573801441853,0.24060771102097003,roca,no,peces pequeños,costero,sí,19.70251865940742,verde,dulce,visual,femenino,9,crítico,3,sí,moluscos
Bacalao,25.614901193850386,115.11246287257154,2023-04-20,46.66663619959948,1.9579261045717609,410.19183276547085,18.45907743644189,35.894857590989176,8.411922814874572,1.2845386774458571,coral,sí,moluscos,costero,no,1.7718457005802501,amarillo,salobre,visual,indeterminado,24,no amenazado,2,no,crustáceos
Pez Espada,-18.580836945158197,-65.24765174996283,2023-07-28,88.18927595452436,31.41759114782637,103.68077164761651,18.037304315445922,31.968906704126855,4.596540652926593,2.12968384222405,arena,no,moluscos,costero,no,7.194332264469448,amarillo,salobre,red,masculino,45,no amenazado,6,no,moluscos
Tiburón Blanco,47.87171370558137,-151.93499610945878,2023-04-17,45.83290402497295,49.48214754208728,271.2232813448537,22.747357480476403,32.940144002422116,9.939982473006115,2.6559191447553046,arena,no,crustáceos,costero,sí,11.787025898828134,azul,dulce,red,masculino,26,no amenazado,3,no,algas
Salmón,25.85231912607081,-114.85981647450184,2023-02-10,68.72871733879334,29.55232499936802,307.47152228797427,29.996680012571872,35.855688321085914,4.496262743947771,2.9331855494487664,arena,no,peces pequeños,pelágico,sí,12.915107776821344,verde,salada,sonar,masculino,8,vulnerable,3,no,algas
Salmón,-44.23067785111379,161.5680902866684,2023-02-05,197.21265992362723,8.977815872666676,38.07459887008072,21.205960801181075,38.229405724046686,6.445390690476491,2.526550217609236,lodo,sí,plancton,arrecife,sí,16.7904041159337,verde,dulce,visual,masculino,47,no amenazado,7,sí,algas
Bacalao,0.8872740356276196,155.98540532797966,2023-07-05,39.38161809248906,43.941600495003705,369.7314012537672,12.92213882195964,39.61443368716881,3.2889247770302683,2.627751009391381,coral,no,crustáceos,arrecife,no,2.314982226759439,rojo,salada,sonar,indeterminado,27,crítico,4,sí,plancton
Pez Espada,6.262050121411036,-99.0676473198668,2023-06-10,93.16366875521987,13.58316753510309,195.12568817202512,28.909528930808307,35.24169979343653,6.262985999003194,0.7236137461149666,roca,sí,plancton,costero,no,19.302146214612698,azul,salobre,sonar,indeterminado,20,no amenazado,2,sí,moluscos
Pez Payaso,19.530271068159763,19.2606743155269,2022-12-30,141.8454813593941,2.728166248279859,65.32813060020995,19.28251190399837,30.739125032063033,4.120280661401465,2.593848870372009,arena,sí,plancton,arrecife,no,4.121067103467914,amarillo,salada,visual,femenino,1,en peligro,6,no,algas
Salmón,-0.2203202966241804,-130.54748384771898,2022-11-22,37.02774267151145,21.81063940730721,194.14540171196384,21.143402823164603,39.56013410113606,7.457325154142115,2.786453495379173,coral,no,peces pequeños,arrecife,sí,10.63226504307878,amarillo,dulce,sonar,masculino,1,crítico,5,no,algas
Tiburón Blanco,-1.6556401585426812,62.88394626415288,2023-05-31,39.625937735516004,5.463498324068846,50.052441372603134,13.939024429596168,34.207689466421535,2.2274091622055527,1.9391749136174008,lodo,sí,plancton,costero,no,7.449984144885182,azul,salada,sonar,indeterminado,4,no amenazado,4,no,moluscos
Salmón,-13.206138832238722,-113.28991343646815,2023-07-12,45.78731705429743,6.20449319845956,444.1099406456956,16.295909579470305,31.02479809606677,7.592566304819443,1.5136344729816948,coral,sí,crustáceos,pelágico,sí,12.568622319726536,azul,salobre,visual,masculino,13,no amenazado,4,sí,moluscos
